lat,lon,height,x,y,z
37.4569018,-122.1349562,-29.134358204513788,-2696434.0802657846,-4292664.165815924,3857750.419425573
37.4567151,-122.13464,-29.30834683930874,-2696417.019716317,-4292689.600874565,3857733.865007268
37.4565284,-122.1343229,-29.47626487851143,-2696399.8940725527,-4292715.082264967,3857717.314241208
37.4563419,-122.1340053,-29.63381022012233,-2696382.7279383955,-4292740.582622678,3857700.787364167
37.4561553,-122.1336877,-29.77719252240658,-2696365.5711455597,-4292766.098112067,3857684.260250542
37.455968,-122.1333705,-29.858628186285497,-2696348.4953790302,-4292791.676324112,3857667.709098171
37.4557804,-122.1330524,-29.87478449869156,-2696331.390284011,-4292817.357815358,3857651.171174098
37.4555928,-122.1327332,-29.865794103622434,-2696314.2131587192,-4292843.107872542,3857634.6485020523
37.4554043,-122.1324136,-29.855339440464974,-2696297.0387588823,-4292868.929074223,3857618.047386438
37.4552153,-122.1320933,-29.839144930660726,-2696279.832050844,-4292894.815549266,3857601.4056682615
37.4550258,-122.1317717,-29.81502099251747,-2696262.549002009,-4292920.797004146,3857584.7246787148
37.454836,-122.1314481,-29.79790666112304,-2696245.1236746106,-4292946.884904672,3857568.0129532577
37.4546462,-122.1311227,-29.78368155053258,-2696227.5620213123,-4292973.055460327,3857551.299428783
37.4544554,-122.1307964,-29.76857771658897,-2696209.9689616193,-4292999.326006621,3857534.498292192
37.4542635,-122.1304697,-29.75134994247556,-2696192.386071924,-4293025.679566593,3857517.601489589
37.454071,-122.1301428,-29.7341344397068,-2696174.8094858015,-4293052.0767142,3857500.6517736195
37.4538786,-122.1298153,-29.71502188208699,-2696157.1849101186,-4293078.497546238,3857483.711978622
37.4536866,-122.1294868,-29.703226003021,-2696139.467714197,-4293104.937543923,3857466.8029332194
37.4534945,-122.1291577,-29.69346427577734,-2696121.7080464456,-4293131.410013061,3857449.883797314
37.4533034,-122.1288269,-29.64055965381861,-2696103.803073125,-4293157.934214435,3857433.078960127
37.4531121,-122.1284953,-29.547434828281403,-2696085.862068347,-4293184.534419263,3857416.280917358
37.4529176,-122.1281665,-29.532244956314564,-2696068.212576474,-4293211.13326202,3857399.1534983623
37.4527206,-122.1278395,-29.620988322496416,-2696050.743565559,-4293237.720311468,3857381.7425664486
37.4525225,-122.1275123,-29.76998537647724,-2696033.2733638855,-4293264.339024281,3857364.198031939
37.452321,-122.1271873,-29.949490762442352,-2696016.076915109,-4293291.027924507,3857346.335336657
37.4521124,-122.1268677,-30.11722275483608,-2695999.5446484135,-4293317.876341657,3857327.8541931426
37.4518965,-122.1265546,-30.308110205143688,-2695983.751419319,-4293344.820468065,3857308.7157346155
37.4516748,-122.1262469,-30.49656307792664,-2695968.571767881,-4293371.843537094,3857289.0676785586
37.4514471,-122.1259445,-30.67745921754837,-2695954.0075400877,-4293398.965131397,3857268.895513634
37.4512128,-122.1256492,-30.85933617711067,-2695940.211545722,-4293426.129110794,3857248.141178519
37.4509712,-122.1253616,-31.044234151750803,-2695927.2530068234,-4293453.345883084,3857226.7417512806
37.4507224,-122.1250823,-31.22124372625351,-2695915.177901652,-4293480.58883806,3857204.712670523
37.4504683,-122.124809,-31.386593626081943,-2695903.7472847984,-4293507.860139936,3857182.22363055
37.4502111,-122.1245385,-31.54182051160932,-2695892.6417605784,-4293535.183583847,3857159.467532933
37.4499501,-122.1242717,-31.758210115909577,-2695881.9237986254,-4293562.508903054,3857136.3393514045
37.4496848,-122.1240091,-32.014316093474626,-2695871.657864369,-4293589.855567269,3857112.8080689437
37.4494187,-122.1237466,-32.20878896173835,-2695861.4538980694,-4293617.284590843,3857089.2436949173
37.4491562,-122.1234808,-32.38923223370313,-2695850.87911799,-4293644.6724663135,3857066.00496912
37.4488967,-122.1232128,-32.56225419980288,-2695840.0346982493,-4293671.997286597,3857043.035009908
37.4486379,-122.1229442,-32.723482059001924,-2695829.1249222793,-4293699.318163348,3857020.133822909
37.4483798,-122.1226743,-32.875832904696466,-2695818.096100971,-4293726.666071025,3856997.299634897
37.4481222,-122.122403,-32.98392646610737,-2695806.962851582,-4293754.080933615,3856974.5363367577
37.4478644,-122.122131,-33.041607139229775,-2695795.8053474757,-4293781.573961677,3856951.785992809
37.4476059,-122.1218591,-33.09881302058697,-2695784.6804002845,-4293809.102514232,3856928.974181972
37.4473467,-122.1215871,-33.14918487167358,-2695773.5757052833,-4293836.680276848,3856906.104770229
37.447087,-122.1213145,-33.18561665436626,-2695762.449613699,-4293864.324121676,3856883.1997001595
37.4468281,-122.1210421,-33.197030525624754,-2695751.3201092114,-4293891.929559225,3856860.380254114
37.4465721,-122.1207729,-33.161608259439475,-2695740.345883764,-4293919.250092809,3856837.8447371484
37.4463204,-122.1205079,-33.115165972530846,-2695729.5365385152,-4293946.134581573,3856815.694734031
37.446073,-122.1202472,-33.07570168459415,-2695718.891982318,-4293972.566223309,3856793.9193053753
37.4458292,-122.1199918,-33.06432031103968,-2695708.50337784,-4293998.5237884335,3856772.4439427936
37.4455897,-122.119742,-33.09094845736027,-2695698.363915596,-4294023.9464858025,3856751.324294533
37.4453546,-122.1194973,-33.13772057890892,-2695688.440090004,-4294048.864142226,3856730.5800383966
37.4451257,-122.1192582,-33.14682465088367,-2695678.7292105197,-4294073.189239802,3856710.4049355565
37.4449034,-122.1190241,-33.14350320482254,-2695669.1613180917,-4294096.910179551,3856690.8188894186
37.4446859,-122.1187937,-33.16888655412197,-2695659.6862129276,-4294120.163343985,3856671.6382894516
37.4444715,-122.1185674,-33.158031519353386,-2695650.4222878683,-4294143.0707433885,3856652.752827159
37.4442559,-122.1183445,-33.12792956867814,-2695641.464182622,-4294165.899636683,3856633.7732736673
37.444036,-122.1181249,-33.097919060945515,-2695632.907456245,-4294188.818892363,3856614.414709009
37.4438126,-122.1179066,-33.078680675983435,-2695624.56900266,-4294211.869702691,3856594.7411296945
37.4435888,-122.1176848,-33.087514695048334,-2695615.9705517986,-4294235.089095132,3856575.0151779247
37.4433655,-122.1174582,-33.12517336916923,-2695606.982060934,-4294258.486288201,3856555.315701931
37.443142,-122.1172287,-33.162183875203134,-2695597.783481243,-4294282.031714047,3856535.5989387366
37.4429185,-122.1169958,-33.19462715122104,-2695588.331813574,-4294305.740100097,3856515.884894434
37.4426944,-122.1167605,-33.21388556411863,-2695578.7271653083,-4294329.6044827,3856496.1259373287
37.4424693,-122.1165242,-33.224307826519016,-2695569.0869769524,-4294353.57893075,3856476.2841756037
37.442243,-122.1162881,-33.219154484570026,-2695559.511206383,-4294377.622949626,3856456.3460819856
37.4420167,-122.1160519,-33.20065966165066,-2695549.933377581,-4294401.680571692,3856436.4160398524
37.4417919,-122.1158155,-33.209762600243096,-2695540.2749075457,-4294425.643247714,3856416.6013386627
37.4415703,-122.1155793,-33.19705253762007,-2695530.525654497,-4294449.428234333,3856397.081822306
37.4413506,-122.1153425,-33.165350845873355,-2695520.671101317,-4294473.145565723,3856377.7412221744
37.4411307,-122.1151034,-33.10159038227796,-2695510.6646722225,-4294497.004019277,3856358.4024317376
37.4409097,-122.1148629,-32.922953872323035,-2695500.641061628,-4294521.068380463,3856339.0364905144
37.4406862,-122.114624,-32.62021442377567,-2695490.8792393715,-4294545.283726325,3856319.5256372998
37.4404601,-122.1143884,-32.27281104028225,-2695481.476682552,-4294569.522373836,3856299.812762999
37.4402337,-122.1141525,-32.01333410412073,-2695472.0250919666,-4294593.733078223,3856280.0199373392
37.4400081,-122.113914,-31.88926797023416,-2695462.2925727516,-4294617.929245041,3856260.215227149
37.4397829,-122.113673,-31.925954887509345,-2695452.290269238,-4294642.111983507,3856240.347979465
37.4395568,-122.11343,-32.11791072076559,-2695442.104599703,-4294666.335748349,3856220.3069716883
37.439329,-122.1131856,-32.44020688822865,-2695431.8197504655,-4294690.634792551,3856200.0368615226
37.4390989,-122.1129401,-32.78267330175638,-2695421.526225881,-4294715.103379734,3856179.551749834
37.438866,-122.1126942,-33.01734658324719,-2695411.348435604,-4294739.8232092345,3856158.885364502
37.4386305,-122.1124479,-33.13428780305385,-2695401.2833968494,-4294764.789535636,3856138.0613688026
37.4383939,-122.1121997,-33.159102939009664,-2695391.1540625286,-4294789.969983192,3856117.1963781086
37.438157,-122.1119493,-33.174526191145176,-2695380.8743288484,-4294815.277305548,3856096.310594838
37.4379192,-122.1116977,-33.19476359051466,-2695370.534674038,-4294840.689192126,3856075.342508562
37.4376805,-122.1114458,-33.21574257746339,-2695360.2042778395,-4294866.166042154,3856054.2945942823
37.4374406,-122.1111935,-33.25117534869909,-2695349.8806140893,-4294891.720481038,3856033.132078411
37.4371998,-122.1109402,-33.287741588890555,-2695339.513567701,-4294917.372548167,3856011.889494754
37.4369582,-122.1106858,-33.31386554121971,-2695329.096939554,-4294943.129017551,3855990.5826918185
37.4367156,-122.1104306,-33.33918486595154,-2695318.656320074,-4294968.980722905,3855969.188185218
37.4364719,-122.1101752,-33.33350532007218,-2695308.2530139633,-4294994.925460207,3855947.7155160806
37.436227,-122.1099201,-33.295133465647694,-2695297.928801255,-4295020.946561771,3855926.156899996
37.4359815,-122.1096647,-33.26493908381462,-2695287.599937069,-4295047.010477628,3855904.540367473
37.4357377,-122.1094098,-33.21883614397049,-2695277.25407838,-4295072.964340301,3855883.0832496425
37.4354974,-122.1091573,-33.19144426631928,-2695266.954500196,-4295098.592627516,3855861.9231313714
37.4352596,-122.1089074,-33.217711063921456,-2695256.737312648,-4295123.919573234,3855840.9506455744
37.4350223,-122.1086598,-33.263741592586044,-2695246.666056395,-4295149.096377975,3855820.0101441373
37.4347849,-122.1084125,-33.30449369055033,-2695236.622889459,-4295174.268254211,3855799.063973342
37.4345493,-122.1081654,-33.346854045659306,-2695226.5292791245,-4295199.326700261,3855778.2753894287
37.4343166,-122.1079203,-33.35457773244381,-2695216.4960205453,-4295224.148564203,3855757.7633661004
37.4340849,-122.1076818,-33.3404537820816,-2695206.930695251,-4295248.617435184,3855737.352688082
37.4338522,-122.1074507,-33.32890855717659,-2695197.9546902147,-4295272.7935432615,3855716.8522516694
37.4336192,-122.1072215,-33.29916596692801,-2695189.139363838,-4295296.90958474,3855696.3363747452
37.4333872,-122.1069907,-33.22645488882065,-2695180.186173942,-4295321.07257476,3855675.9346813983
37.4331571,-122.1067568,-33.05984130561352,-2695170.971894314,-4295345.335903183,3855655.757447847
37.4329282,-122.1065205,-32.75688441318273,-2695161.5920110503,-4295369.735189642,3855635.7687809654
37.4327005,-122.1062824,-32.371461160451176,-2695152.0687650186,-4295394.205972449,3855615.935932448
37.4324735,-122.1060436,-32.02555152392387,-2695142.4510679087,-4295418.643033184,3855596.140694861
37.4322475,-122.1058054,-31.80017854583264,-2695132.7914295895,-4295442.913579107,3855576.3602605797
37.432023,-122.1055686,-31.71721733272076,-2695123.122670014,-4295466.936693303,3855556.625400704
37.4318001,-122.1053331,-31.78560507559776,-2695113.4299393627,-4295490.70535363,3855536.939498651
37.4315784,-122.1051007,-31.9690663356781,-2695103.8778398614,-4295514.182147939,3855517.289353332
37.4313581,-122.1048721,-32.252033714294434,-2695094.518256764,-4295537.333193209,3855497.7020550235
37.431139,-122.1046447,-32.615559910118584,-2695085.1714371224,-4295560.304963249,3855478.1714956905
37.4309213,-122.1044164,-32.97893079167604,-2695075.706836292,-4295583.239102454,3855458.7643617447
37.4307043,-122.1041871,-33.28314826619625,-2695066.1669519315,-4295606.219999533,3855439.4548208914
37.4304875,-122.1039591,-33.475863492846486,-2695056.764238736,-4295629.203252299,3855420.2306244946
37.4302711,-122.103734,-33.55163966551423,-2695047.6137797525,-4295652.105831652,3855401.112702683
37.4300564,-122.1035116,-33.568545222133395,-2695038.629473178,-4295674.823803408,3855382.180333838
37.4298447,-122.1032911,-33.57167016649247,-2695029.6857119985,-4295697.290185675,3855363.5206864835
37.4296357,-122.1030716,-33.57443377912045,-2695020.7201163406,-4295719.555429464,3855345.0991666554
37.4294283,-122.1028528,-33.58487605684996,-2695011.746238209,-4295741.691093924,3855326.813942814
37.429221,-122.1026352,-33.60163766911626,-2695002.8559134733,-4295763.760286997,3855308.5336416443
37.4290135,-122.1024192,-33.623865559101105,-2694994.090248173,-4295785.761910602,3855290.232341527
37.4288067,-122.1022042,-33.63234033226966,-2694985.380106768,-4295807.68568953,3855272.0010442953
37.4286014,-122.1019902,-33.620134440898894,-2694976.6997372597,-4295829.490572594,3855253.9144683345
37.4283971,-122.1017772,-33.6262888430357,-2694968.05058988,-4295851.178868358,3855235.904819255
37.4281935,-122.1015652,-33.63824888712168,-2694959.4487189786,-4295872.776165011,3855217.953287725
37.4279904,-122.1013538,-33.57635286235809,-2694950.9049225925,-4295894.366294299,3855200.0906627476
37.4277875,-122.1011426,-33.49360921132565,-2694942.377594128,-4295915.949554397,3855182.258286948
37.4275841,-122.1009315,-33.444506265223026,-2694933.8613331243,-4295937.533992014,3855164.361349559
37.4273795,-122.1007196,-33.39061970919371,-2694925.329964899,-4295959.22778464,3855146.361507929
37.4271737,-122.1005063,-33.33739182552695,-2694916.736203084,-4295981.055491467,3855128.2554535973
37.4269667,-122.100292,-33.30633933904767,-2694908.1009563627,-4296002.983822584,3855110.030108924
37.426759,-122.1000756,-33.29723738503456,-2694899.3239177526,-4296025.036096931,3855091.729678231
37.426551,-122.0998569,-33.25409447598457,-2694890.3993792715,-4296047.236531488,3855073.4234444527
37.4263424,-122.0996362,-33.15181712841988,-2694881.3711740947,-4296069.605037864,3855055.100216268
37.4261334,-122.0994135,-33.02148729419708,-2694872.2190140053,-4296092.109277832,3855036.7587305196
37.425924,-122.0991889,-32.9041164496243,-2694862.9330875487,-4296114.716957114,3855018.374062552
37.4257134,-122.0989627,-32.83126985481381,-2694853.55123934,-4296137.438439658,3854999.856518638
37.4255027,-122.0987334,-32.799247881054875,-2694843.9231291628,-4296160.283911436,3854981.3052986143
37.4252931,-122.0984997,-32.77591706877947,-2694833.921827404,-4296183.267566323,3854962.845697182
37.4250851,-122.098262,-32.750917069524526,-2694823.5637751957,-4296206.348989909,3854944.5280807666
37.4248798,-122.0980203,-32.718825594067575,-2694812.8118340652,-4296229.468976881,3854926.4526985055
37.4246775,-122.0977746,-32.68403148716688,-2694801.653398624,-4296252.6074320655,3854908.6433268283
37.4244781,-122.0975264,-32.660576739013194,-2694790.1986023537,-4296275.690071521,3854891.0826203674
37.4242815,-122.0972765,-32.6424632961452,-2694778.51354844,-4296298.689017398,3854873.765412374
37.4240883,-122.0970241,-32.6241334618032,-2694766.5190927233,-4296321.611352092,3854856.7479661503
37.4238982,-122.0967691,-32.609010495185856,-2694754.217044629,-4296344.476616358,3854840.0017616474
37.4237103,-122.0965121,-32.616412765264506,-2694741.676497999,-4296367.295016599,3854823.4357348816
37.4235233,-122.0962541,-32.68297701281309,-2694729.0035676192,-4296390.069149708,3854806.913040674
37.423336,-122.0959958,-32.76650327375531,-2694716.311555316,-4296412.863048491,3854790.353556167
37.4231487,-122.0957367,-32.768391824245455,-2694703.5938223284,-4296435.749423971,3854773.843642293
37.4229613,-122.0954767,-32.71739279997349,-2694690.8343203925,-4296458.719350417,3854757.357013019
37.4227737,-122.0952162,-32.66284754496813,-2694678.0458062273,-4296481.72653236,3854740.854869417
37.4225858,-122.0949562,-32.605619682967664,-2694665.306486177,-4296504.729071297,3854724.3278723587
37.4223989,-122.0946981,-32.55638133129478,-2694652.6702564806,-4296527.5796668185,3854707.884120607
37.4222142,-122.0944441,-32.51172262954712,-2694640.2605344146,-4296550.108583865,3854691.631457359
37.4220344,-122.0941967,-32.47569115042686,-2694628.166342227,-4296572.041258451,3854675.805408319
37.4218628,-122.0939596,-32.45203244581818,-2694616.5453251465,-4296593.012614842,3854660.6945703914
37.4217009,-122.0937352,-32.43301049250364,-2694605.526994902,-4296612.8292901,3854646.4358634297
37.4215483,-122.0935224,-32.414701639890666,-2694595.044874288,-4296631.568520542,3854632.996420153
37.4214022,-122.0933177,-32.38824883413315,-2694584.940584164,-4296649.560857896,3854620.134827557
37.4212577,-122.0931185,-32.376,-2694575.1853084182,-4296667.193514646,3854607.405607644
37.4211125,-122.0929276,-32.39151475554705,-2694566.0657204892,-4296684.457102181,3854594.5977920815
37.4209685,-122.0927466,-32.44424494105577,-2694557.6297462825,-4296701.161459924,3854581.8731096103
37.4208302,-122.0925756,-32.473588193893434,-2694549.7492263615,-4296717.085552949,3854569.6650330704
37.4207004,-122.0924193,-32.44248524236679,-2694542.691947761,-4296731.873306622,3854558.242887055
37.4205766,-122.0922879,-32.34453965425492,-2694537.3151255343,-4296745.192180768,3854547.390202275
37.4204549,-122.0921908,-32.21186849191785,-2694534.4498976422,-4296756.8013360035,3854536.7437031083
37.4203351,-122.0921305,-32.123785557389255,-2694534.257467996,-4296766.541268555,3854526.2375658015
37.420217,-122.0921082,-32.03065113437176,-2694536.855958898,-4296774.400371822,3854515.884326395
37.4201038,-122.0921266,-31.96061870843172,-2694542.3213325483,-4296780.0498883,3854505.948940158
37.4200012,-122.0921818,-31.92202002859116,-2694550.153383165,-4296783.341944837,3854496.9287702776
37.419913,-122.0922654,-31.90357770073414,-2694559.5907811457,-4296784.462049989,3854489.1656231084
37.4198362,-122.0923661,-31.915607224345205,-2694569.8892437303,-4296784.106089637,3854482.3888007267
37.4197656,-122.0924739,-31.981236382842063,-2694580.475396464,-4296783.025891815,3854476.125899626
37.4197057,-122.0925809,-32.08562721651793,-2694590.6018188,-4296781.345867102,3854470.7825897555
37.4196697,-122.0926812,-32.15977407413721,-2694599.382209843,-4296778.63575221,3854467.564317752
37.4196633,-122.092767,-32.075117322206495,-2694606.0816353806,-4296775.023225192,3854467.051631718
37.4196774,-122.0928265,-31.909260292053222,-2694610.1084870314,-4296771.530955351,3854468.395258039
37.419698,-122.09286,-31.79810394132137,-2694611.9295438677,-4296768.853280445,3854470.27858728
37.4197201,-122.0928809,-31.708991445541383,-2694612.7426427053,-4296766.667647227,3854472.280738478
37.4197409,-122.0928943,-31.63384653735161,-2694613.033980535,-4296764.899614011,3854474.159813456
37.419753,-122.0928998,-31.59612393069267,-2694613.028809464,-4296763.97500573,3854475.2492882437
37.4197562,-122.0929009,-31.59310295319557,-2694612.9979187394,-4296763.74247565,3854475.5331874266
37.4197578,-122.0929014,-31.595670162916186,-2694612.977003128,-4296763.625818458,3854475.672659201
37.4197676,-122.0929037,-31.55809533789754,-2694612.8142028484,-4296762.983015099,3854476.559310873
37.4197872,-122.0929063,-31.47000287055969,-2694612.3440779187,-4296761.80017621,3854478.3404786177
37.419808,-122.0929054,-31.372559588611125,-2694611.572427429,-4296760.719671626,3854480.2331017302
37.4198359,-122.0928997,-31.24707628411055,-2694610.198247193,-4296759.478121539,3854482.7685906873
37.4198809,-122.0928872,-31.049397559434176,-2694607.731878336,-4296757.627948749,3854486.855223016
37.4199432,-122.0928671,-30.76317259976268,-2694604.1130592846,-4296755.20634711,3854492.520560846
37.4200205,-122.0928396,-30.359124010086056,-2694599.451551724,-4296752.355012965,3854499.579658908
37.420112,-122.0928043,-29.81715556260944,-2694593.754501969,-4296749.151980063,3854507.974209799
37.420217,-122.0927612,-29.149415853798388,-2694587.041864463,-4296745.629060075,3854517.6351266284
37.4203328,-122.0927112,-28.421941132873293,-2694579.450010339,-4296741.8537502615,3854528.284288572
37.4204564,-122.0926562,-27.716033619999884,-2694571.1946113175,-4296737.8533894885,3854539.6078555966
37.420587,-122.0925963,-27.06602202403545,-2694562.297346299,-4296733.645878934,3854551.5144490795
37.4207243,-122.0925287,-26.53885422122478,-2694552.5307385824,-4296729.334988509,3854563.936940833
37.4208681,-122.0924526,-26.162335605621337,-2694541.8302297574,-4296724.951051686,3854576.840801997
37.4210181,-122.0923707,-25.957672857224946,-2694530.4001011434,-4296720.369954957,3854590.186698876
37.4211737,-122.0922848,-25.969821718633177,-2694518.377869508,-4296715.511074081,3854603.8944230205
37.4213345,-122.0921957,-26.209261163949968,-2694505.833440718,-4296710.352584477,3854617.9223449803
37.4215007,-122.092105,-26.67871889826656,-2694492.8784858054,-4296704.8059733,3854632.2864312874
37.4216709,-122.0920149,-27.41065213039517,-2694479.7144560777,-4296698.825929285,3854646.8435539063
37.421843,-122.0919262,-28.421615768432616,-2694466.4696059925,-4296692.48367897,3854661.3985492624
37.4220129,-122.0918373,-29.614491840362547,-2694453.211835571,-4296686.154075303,3854675.6490477053
37.4221781,-122.0917474,-30.76783407592773,-2694440.0641661016,-4296680.166582634,3854689.5092634894
37.4223413,-122.0916582,-31.764097202092408,-2694427.1069340655,-4296674.366072281,3854703.2886133264
37.4225033,-122.0915677,-32.581017153918744,-2694414.1708852076,-4296668.815867534,3854717.071142407
37.4226607,-122.0914692,-33.23958723264933,-2694400.86654894,-4296664.0111912405,3854730.5444143526
37.422812,-122.091362,-33.72430124431848,-2694387.2017225767,-4296660.081101159,3854743.5856439574
37.4229571,-122.091252,-34.02026501619816,-2694373.628720127,-4296656.7638791045,3854756.1950726486
37.4230924,-122.0911394,-34.06433072412014,-2694360.318175394,-4296654.2983131185,3854768.093772132
37.4232116,-122.0910212,-33.93797133395076,-2694347.236478055,-4296653.130649312,3854778.6769505804
37.423312,-122.0908963,-33.76343659305572,-2694334.3463026118,-4296653.384648559,3854787.632344572
37.4233944,-122.0907641,-33.60824975311756,-2694321.5454981113,-4296654.997389534,3854794.9894393263
37.4234597,-122.0906281,-33.53269213190675,-2694309.0388472416,-4296657.712306466,3854800.7909332695
37.42351,-122.0904972,-33.53607249912619,-2694297.41881094,-4296660.991358303,3854805.2223450304
37.4235479,-122.0903826,-33.576277413368224,-2694287.4498922564,-4296664.187652592,3854808.538434565
37.4235715,-122.0902857,-33.586155381083486,-2694279.3334886823,-4296667.389117714,3854810.6125448993
37.4235742,-122.0901978,-33.52732024431228,-2694272.669856605,-4296671.407831335,3854810.886278179
37.4235505,-122.0901195,-33.42281594994664,-2694267.691334042,-4296676.514357257,3854808.860858498
37.4235006,-122.0900582,-33.31997142651677,-2694264.9257167922,-4296682.317451096,3854804.5251497403
37.4234302,-122.09001,-33.25617733791471,-2694263.860526286,-4296688.6496450715,3854798.3588260356
37.4233452,-122.0899657,-33.2139190018177,-2694263.601828507,-4296695.618208098,3854790.8925558967
37.4232478,-122.08992,-33.20398951607943,-2694263.6687839637,-4296703.339390897,3854782.313685769
37.4231386,-122.0898697,-33.22628790301084,-2694263.7999582305,-4296711.9294492975,3854772.675157464
37.4230187,-122.0898145,-33.272823655605315,-2694263.9368048706,-4296721.345008067,3854762.0787775605
37.4228889,-122.0897532,-33.33325645124913,-2694263.965024684,-4296731.60373673,3854750.601338411
37.4227498,-122.0896853,-33.38950430083275,-2694263.833244252,-4296742.707025265,3854738.3067087005
37.4226033,-122.0896121,-33.38341371005774,-2694263.595403926,-4296754.52430058,3854725.397692024
37.4224545,-122.0895346,-33.30111432641745,-2694263.149611404,-4296766.726454675,3854712.3322356283
37.4223089,-122.0894543,-33.2092068028748,-2694262.383193077,-4296778.883870418,3854699.554645804
37.4221707,-122.0893725,-33.13551567682624,-2694261.231419602,-4296790.676709931,3854687.418212084
37.4220448,-122.0892879,-33.06864059180021,-2694259.4260522043,-4296801.893793456,3854676.36176253
37.4219331,-122.0891997,-33.02223736566305,-2694256.8332657437,-4296812.454990411,3854666.5444745934
37.4218378,-122.0891062,-33.017659677386284,-2694253.2377451295,-4296822.30016963,3854658.1472910373
37.4217591,-122.0890092,-33.03296854823828,-2694248.776575478,-4296831.348024682,3854651.2011777973
37.4216918,-122.0889181,-33.05642231172323,-2694244.3459664304,-4296839.46156166,3854645.2549332846
37.4216339,-122.0888411,-33.07542231172323,-2694240.6378484806,-4296846.37794711,3854640.1399308145
37.4215886,-122.0887821,-33.095308870851994,-2694237.8278055633,-4296851.727354606,3854636.1349836914
37.4215588,-122.0887429,-33.113205913901325,-2694235.948148948,-4296855.26137699,3854633.4974555136
37.421545,-122.0887242,-33.123216397821906,-2694235.0359553485,-4296856.9224988315,3854632.2750027273
37.4215419,-122.0887203,-33.127330825835465,-2694234.8528076676,-4296857.280252936,3854631.9992600023
37.4215419,-122.0887206,-33.13166066452861,-2694234.8734792136,-4296857.2632326,3854631.99662887
37.4215413,-122.0887201,-33.13854722377658,-2694234.8545732787,-4296857.31639414,3854631.9395584385
37.4215355,-122.0887122,-33.1452154096365,-2694234.4671056964,-4296858.0147990165,3854631.424278431
37.4215183,-122.0886878,-33.15243180686235,-2694233.250435629,-4296860.140106227,3854629.9038377707
37.4214883,-122.0886441,-33.17395707291365,-2694231.03892863,-4296863.894715451,3854627.2464738614
37.4214476,-122.088581,-33.19621540811658,-2694227.7555686412,-4296869.172468441,3854623.6455350337
37.421398,-122.0884983,-33.210968545019625,-2694223.3243346647,-4296875.8854586035,3854619.2646831786
37.4213414,-122.0883967,-33.22112392610312,-2694217.728414457,-4296883.890244162,3854614.2696216307
37.4212807,-122.0882766,-33.200371778309346,-2694210.904996361,-4296893.020009346,3854608.931951513
37.4212171,-122.0881406,-33.10220969986916,-2694203.0256833644,-4296903.115211248,3854603.385701732
37.4211512,-122.0879904,-32.89073785027861,-2694194.211606951,-4296914.0857775435,3854597.70557257
37.4210907,-122.0878238,-32.54443276849389,-2694184.0309837232,-4296925.609661781,3854592.5833455306
37.4210438,-122.0876398,-32.02036220681667,-2694172.133148256,-4296937.29422311,3854588.767885407
37.4210116,-122.0874438,-31.406517590165137,-2694158.8465448455,-4296948.763470679,3854586.302682602
37.4209922,-122.0872438,-30.79900091207028,-2694144.7986694057,-4296959.685120061,3854584.9618685376
37.4209825,-122.0870465,-30.31110965707898,-2694130.555264282,-4296969.845018583,3854584.4033526657
37.420977,-122.0868532,-30.02940424412489,-2694116.374354823,-4296979.438061062,3854584.089746766
37.420972,-122.0866635,-30.000511982619763,-2694102.3388306554,-4296988.663099513,3854583.66658641
37.4209669,-122.0864765,-30.143594854176047,-2694088.4367968547,-4296997.651132003,3854583.1301081474
37.4209612,-122.0862942,-30.379941853523256,-2694074.869367947,-4297006.389651837,3854582.4840703215
37.4209553,-122.0861204,-30.76248708057404,-2694061.8848739862,-4297014.641510845,3854581.7315640617
37.4209491,-122.0859588,-31.21988842767477,-2694049.7944884035,-4297022.286458939,3854580.907127248
37.4209425,-122.0858145,-31.62917920303345,-2694039.0361605473,-4297029.173158577,3854580.0766682513
37.4209346,-122.0856904,-31.918489978790284,-2694029.8899497073,-4297035.265048752,3854579.2045305544
37.4209231,-122.0855882,-32.11761581802368,-2694022.553183038,-4297040.593580864,3854578.0698786625
37.4209024,-122.0855063,-32.23400761333108,-2694017.1033401606,-4297045.548968194,3854576.174581204
37.4208642,-122.0854424,-32.333089591622354,-2694013.6376671754,-4297050.6696047075,3854572.747290122
37.4208065,-122.085401,-32.41107052856684,-2694012.5669008414,-4297055.860737752,3854567.614019715
37.4207325,-122.0853821,-32.44241181778908,-2694013.7871798654,-4297060.956701308,3854561.0723447604
37.4206437,-122.0853779,-32.459773116827016,-2694016.646008962,-4297066.216555113,3854553.2346305926
37.420542,-122.085379,-32.45091898801923,-2694020.375503956,-4297071.981942524,3854544.2757810135
37.4204282,-122.0853812,-32.42680554562807,-2694024.627390227,-4297078.397255529,3854534.2596489936
37.4203032,-122.0853833,-32.40956817424298,-2694029.2700877236,-4297085.452591605,3854523.252108689
37.4201677,-122.0853846,-32.38405340275169,-2694034.232410551,-4297093.151057994,3854511.3240643796
37.420022,-122.0853837,-32.33151765540242,-2694039.4065172756,-4297101.55394774,3854498.5133440015
37.4198664,-122.0853807,-32.26996093273163,-2694044.781562667,-4297110.627299861,3854484.8354478753
37.4197018,-122.0853785,-32.20497141832113,-2694050.54044059,-4297120.179565508,3854470.366305296
37.4195326,-122.0853775,-32.14206388306618,-2694056.553200794,-4297129.936809287,3854455.490398426
37.4193638,-122.0853756,-32.08363108968735,-2694062.482221092,-4297139.710467651,3854440.646997056
